PRECIPITACAO_TOTAL_HORARIO_mm,TEMPERATURA_DO_AR_BULBO_SECO_HORARIA,UMIDADE_RELATIVA_DO_AR_HORARIA_porcent,VENTO_DIRECAO_HORARIA
0.0,22.1,77.0,294.0
0.0,21.5,80.0,273.0
0.0,22.1,79.0,47.0
0.0,21.9,81.0,47.0
0.0,21.5,80.0,28.0
0.0,20.1,89.0,291.0
0.0,19.3,93.0,321.0
0.0,19.4,92.0,323.0
0.2,19.1,94.0,291.0
0.0,19.0,94.0,341.0
0.0,19.4,94.0,23.0
0.0,19.2,93.0,1.0
0.0,19.2,94.0,325.0
0.0,21.1,84.0,346.0
0.0,22.1,77.0,26.0
0.0,23.9,68.0,9.0
0.0,24.0,67.0,14.0
0.0,25.6,62.0,3.0
0.0,25.5,62.0,18.0
1.0,24.3,64.0,23.0
0.0,23.7,71.0,7.0
0.0,24.4,65.0,19.0
0.0,24.2,65.0,16.0
0.0,23.6,68.0,2.0
0.0,22.0,69.0,349.0
0.0,21.4,86.0,55.0
0.2,20.1,82.0,3.0
0.0,19.7,86.0,342.0
0.0,19.9,87.0,26.0
0.0,19.6,93.0,129.0
0.0,19.8,90.0,3.0
0.0,20.2,88.0,32.0
0.0,19.9,90.0,33.0
0.2,19.4,92.0,35.0
0.0,18.9,95.0,68.0
0.0,18.0,96.0,262.0
0.0,19.5,92.0,56.0
2.4,19.3,91.0,348.0
2.0,19.9,94.0,163.0
0.0,22.4,82.0,63.0
0.0,23.4,79.0,85.0
2.0,22.4,82.0,85.0
2.0,22.0,87.0,192.0
7.8,18.8,94.0,353.0
0.4,20.3,91.0,314.0
1.6,19.5,91.0,315.0
9.6,17.9,96.0,310.0
2.2,17.9,96.0,288.0
0.8,18.1,95.0,174.0
0.8,18.2,96.0,137.0
1.2,17.7,96.0,135.0
0.0,17.8,96.0,95.0
0.0,17.9,96.0,262.0
0.2,17.8,96.0,279.0
0.0,17.8,96.0,105.0
0.0,17.6,97.0,242.0
0.0,17.6,97.0,251.0
0.0,17.4,97.0,274.0
0.0,17.7,97.0,70.0
0.0,17.5,97.0,353.0
0.0,17.8,97.0,304.0
0.0,19.3,96.0,104.0
0.0,21.9,77.0,81.0
0.0,22.7,75.0,67.0
0.0,23.2,73.0,76.0
0.2,22.8,78.0,92.0
1.6,21.7,85.0,106.0
0.0,23.4,71.0,92.0
0.0,20.4,85.0,209.0
8.2,18.1,93.0,317.0
11.6,17.8,96.0,334.0
4.4,18.5,96.0,174.0
0.0,18.6,96.0,90.0
0.0,18.2,96.0,312.0
0.0,18.2,97.0,260.0
0.0,17.9,97.0,173.0
0.0,18.4,97.0,139.0
0.0,18.5,97.0,130.0
0.0,18.2,97.0,277.0
0.0,18.2,97.0,294.0
0.0,18.5,97.0,189.0
0.0,18.4,97.0,175.0
0.0,18.1,96.0,192.0
0.2,17.8,96.0,91.0
0.0,18.4,97.0,122.0
0.0,19.5,94.0,91.0
0.0,20.7,85.0,162.0
0.8,20.5,90.0,92.0
0.2,21.5,87.0,95.0
0.0,22.7,74.0,347.0
2.8,21.1,88.0,218.0
0.0,24.1,74.0,227.0
0.0,26.3,59.0,306.0
0.0,23.8,71.0,43.0
0.0,23.6,75.0,336.0
0.0,22.5,80.0,8.0
4.8,20.2,94.0,242.0
2.2,19.5,95.0,132.0
0.0,19.2,95.0,132.0
0.0,19.4,95.0,116.0
1.4,18.9,95.0,112.0
5.4,18.6,94.0,114.0
5.2,18.7,95.0,28.0
7.2,18.3,96.0,279.0
1.0,17.9,96.0,294.0
0.2,18.0,96.0,343.0
0.0,18.0,97.0,303.0
0.0,17.9,97.0,268.0
0.2,18.3,97.0,358.0
0.0,19.6,90.0,15.0
0.0,21.7,79.0,305.0
0.0,23.7,72.0,316.0
0.0,24.1,72.0,316.0
0.0,25.4,68.0,258.0
0.0,26.6,56.0,273.0
0.0,26.2,58.0,289.0
0.0,26.0,55.0,292.0
0.0,23.9,72.0,239.0
0.0,24.1,68.0,283.0
0.0,21.6,81.0,297.0
0.0,21.2,85.0,308.0
0.0,20.2,87.0,305.0
0.0,19.7,90.0,268.0
0.0,19.9,88.0,322.0
0.0,19.9,88.0,296.0
0.0,19.5,92.0,326.0
0.0,18.8,94.0,338.0
0.0,19.0,94.0,309.0
0.0,19.1,92.0,322.0
0.0,19.0,93.0,319.0
0.0,18.8,94.0,306.0
0.0,19.0,95.0,314.0
0.0,19.1,94.0,325.0
0.0,19.6,92.0,331.0
0.0,20.5,87.0,337.0
0.0,22.8,78.0,311.0
0.2,23.5,72.0,269.0
1.2,23.4,75.0,284.0
0.2,24.6,76.0,334.0
0.0,25.0,69.0,340.0
0.0,26.4,61.0,233.0
14.6,20.3,92.0,36.0
8.6,22.3,83.0,353.0
4.0,20.6,90.0,93.0
7.0,20.3,93.0,82.0
36.2,18.4,96.0,16.0
6.0,18.4,96.0,37.0
0.0,18.5,96.0,3.0
0.0,18.8,97.0,335.0
0.0,19.3,96.0,317.0
0.0,19.0,96.0,329.0
0.2,19.0,96.0,326.0
0.0,19.0,96.0,331.0
0.0,18.7,96.0,311.0
0.0,18.7,96.0,300.0
0.0,18.8,94.0,340.0
0.0,18.9,95.0,308.0
0.0,19.9,92.0,313.0
0.0,21.5,85.0,331.0
0.0,23.9,71.0,349.0
0.0,23.9,73.0,3.0
0.0,26.0,67.0,15.0
0.0,23.9,73.0,304.0
0.0,23.2,77.0,217.0
0.0,23.9,73.0,342.0
0.0,21.3,86.0,233.0
0.0,24.1,74.0,153.0
0.0,22.9,79.0,114.0
7.2,19.5,93.0,290.0
2.4,19.4,95.0,314.0
0.6,19.4,95.0,312.0
2.2,18.8,96.0,297.0
0.8,18.9,96.0,274.0
1.6,18.8,95.0,340.0
0.0,18.8,96.0,358.0
0.0,19.0,96.0,334.0
0.0,18.9,96.0,339.0
0.0,18.7,96.0,331.0
0.0,19.0,96.0,355.0
0.0,19.0,96.0,286.0
1.4,19.2,96.0,310.0
0.2,20.0,95.0,351.0
0.0,21.3,88.0,338.0
0.0,23.3,79.0,313.0
0.0,24.1,71.0,345.0
0.0,24.2,77.0,302.0
0.0,24.4,76.0,36.0
0.0,22.2,88.0,33.0
1.0,22.2,88.0,61.0
0.0,23.8,76.0,5.0
0.0,22.4,83.0,168.0
0.0,22.3,86.0,138.0
0.0,21.5,89.0,11.0
0.0,20.9,90.0,352.0
0.0,20.2,91.0,332.0
0.0,19.8,90.0,318.0
0.0,19.9,91.0,331.0
0.0,19.7,92.0,328.0
0.0,19.6,94.0,327.0
0.0,19.7,94.0,333.0
0.0,19.8,94.0,336.0
0.0,19.8,94.0,331.0
0.0,19.4,95.0,336.0
0.0,19.5,93.0,328.0
0.0,19.4,94.0,327.0
0.0,20.3,90.0,319.0
0.0,21.7,82.0,310.0
0.0,22.3,79.0,308.0
0.0,24.0,73.0,326.0
0.0,26.0,61.0,336.0
0.0,25.4,65.0,354.0
0.0,26.4,60.0,304.0
1.0,26.1,64.0,258.0
0.0,24.8,68.0,229.0
0.0,22.7,79.0,155.0
0.4,19.8,90.0,48.0
0.2,20.4,91.0,103.0
0.0,20.7,89.0,105.0
0.0,19.9,94.0,20.0
0.0,20.1,95.0,6.0
0.0,19.8,94.0,351.0
0.0,19.9,92.0,320.0
0.0,20.1,93.0,340.0
0.0,19.8,94.0,343.0
0.0,20.0,95.0,344.0
0.0,20.0,96.0,359.0
0.0,20.1,96.0,337.0
0.0,19.9,95.0,334.0
0.0,19.9,96.0,332.0
0.0,20.4,91.0,331.0
0.2,21.5,87.0,327.0
0.0,23.0,79.0,319.0
0.0,24.7,68.0,335.0
2.0,22.8,87.0,312.0
0.0,25.9,63.0,342.0
0.0,27.4,59.0,359.0
0.0,25.1,70.0,67.0
1.0,20.9,94.0,283.0
0.4,20.8,94.0,352.0
16.6,19.5,96.0,227.0
2.8,19.5,96.0,252.0
0.0,19.7,96.0,236.0
0.0,19.5,95.0,352.0
0.0,19.4,96.0,61.0
0.0,19.3,96.0,29.0
0.0,18.8,96.0,354.0
0.2,18.8,96.0,337.0
0.0,19.1,97.0,336.0
0.0,19.0,97.0,341.0
0.0,19.1,97.0,294.0
0.0,19.1,97.0,325.0
0.0,19.2,97.0,22.0
1.4,19.5,97.0,340.0
0.0,20.1,94.0,327.0
0.2,20.5,91.0,4.0
0.6,21.7,86.0,337.0
0.0,21.8,82.0,4.0
0.0,22.0,78.0,349.0
0.0,21.3,82.0,340.0
0.0,23.0,78.0,333.0
0.0,24.0,71.0,334.0
0.0,22.8,78.0,314.0
0.0,23.5,74.0,329.0
0.0,21.2,87.0,355.0
0.0,19.5,93.0,329.0
3.0,19.2,96.0,330.0
5.0,19.0,96.0,316.0
6.2,18.1,96.0,353.0
15.2,17.9,96.0,50.0
7.6,17.7,96.0,141.0
3.8,17.3,95.0,144.0
3.0,17.0,96.0,275.0
2.6,17.3,97.0,341.0
0.4,17.3,93.0,337.0
0.0,17.5,95.0,4.0
0.2,17.4,96.0,189.0
0.2,17.3,95.0,329.0
0.0,18.6,92.0,130.0
0.0,19.5,88.0,22.0
0.0,21.4,78.0,98.0
0.0,22.9,75.0,68.0
0.0,23.4,74.0,68.0
0.0,24.0,64.0,82.0
0.0,24.7,62.0,87.0
0.0,25.4,58.0,86.0
0.0,25.8,58.0,127.0
0.0,26.0,52.0,135.0
0.0,25.8,52.0,147.0
0.0,22.4,77.0,343.0
0.0,20.7,80.0,346.0
0.0,20.1,88.0,355.0
0.0,19.7,89.0,5.0
0.0,19.1,91.0,305.0
0.0,18.8,93.0,320.0
0.0,18.5,92.0,327.0
0.0,18.4,94.0,20.0
0.0,18.1,93.0,114.0
0.0,17.7,95.0,182.0
0.0,18.1,96.0,270.0
0.0,18.6,93.0,211.0
0.0,18.5,94.0,202.0
0.0,20.9,82.0,254.0
0.0,22.4,75.0,51.0
0.0,24.1,69.0,358.0
0.0,26.1,59.0,346.0
0.0,26.9,54.0,31.0
0.0,24.3,66.0,222.0
0.0,24.1,67.0,201.0
0.0,21.4,81.0,351.0
3.4,19.9,90.0,120.0
4.2,20.6,90.0,132.0
0.2,20.5,93.0,3.0
0.0,20.2,91.0,81.0
0.0,20.2,92.0,36.0
0.0,19.6,91.0,345.0
0.0,19.1,92.0,2.0
0.0,18.8,94.0,339.0
0.0,18.1,92.0,335.0
0.0,17.9,93.0,334.0
0.0,18.0,93.0,313.0
0.0,17.4,95.0,295.0
0.0,17.8,96.0,52.0
0.0,18.0,95.0,123.0
0.0,17.9,95.0,347.0
0.0,18.6,96.0,262.0
0.0,20.6,82.0,100.0
0.0,22.7,73.0,324.0
0.0,24.4,65.0,349.0
0.0,25.3,61.0,4.0
0.0,26.6,51.0,355.0
0.0,26.2,51.0,7.0
0.0,25.7,58.0,308.0
2.4,23.1,72.0,180.0
0.0,24.5,65.0,228.0
0.0,26.8,50.0,346.0
0.0,25.2,63.0,357.0
0.0,21.9,80.0,357.0
0.0,20.9,83.0,314.0
0.0,19.7,88.0,287.0
0.0,19.4,89.0,356.0
0.0,18.5,92.0,351.0
0.0,18.3,94.0,298.0
0.0,18.5,92.0,305.0
0.0,18.7,93.0,281.0
0.0,19.5,87.0,337.0
0.0,19.3,87.0,311.0
0.0,18.0,92.0,320.0
0.0,18.0,93.0,336.0
0.0,19.2,90.0,317.0
0.0,21.4,84.0,309.0
0.0,22.8,75.0,286.0
0.0,25.2,68.0,273.0
0.0,22.5,74.0,352.0
15.4,19.9,89.0,311.0
1.4,21.4,79.0,164.0
0.0,23.2,78.0,206.0
0.0,22.9,72.0,227.0
0.0,24.8,66.0,249.0
0.0,23.9,69.0,312.0
0.0,23.1,76.0,316.0
0.0,20.7,90.0,280.0
0.0,19.7,92.0,234.0
0.0,19.5,92.0,79.0
0.0,19.2,94.0,6.0
0.0,19.2,94.0,3.0
0.0,18.9,89.0,354.0
0.0,19.3,87.0,325.0
0.0,19.3,89.0,316.0
0.0,18.7,91.0,343.0
0.0,18.3,95.0,14.0
0.0,18.7,95.0,9.0
0.0,19.0,94.0,258.0
1.4,18.7,95.0,191.0
0.8,19.3,95.0,313.0
0.0,20.8,87.0,332.0
0.0,22.4,81.0,343.0
0.0,20.4,83.0,316.0
0.4,21.8,86.0,255.0
0.0,21.4,84.0,290.0
0.0,20.7,91.0,270.0
0.0,22.0,79.0,266.0
0.0,21.8,80.0,237.0
0.0,20.8,80.0,276.0
0.0,20.7,81.0,295.0
0.0,19.5,87.0,296.0
0.0,18.9,90.0,18.0
0.0,19.0,91.0,7.0
0.0,19.0,92.0,47.0
0.2,19.0,94.0,53.0
0.0,18.5,94.0,152.0
0.0,18.6,92.0,67.0
0.0,18.4,94.0,63.0
0.0,18.2,95.0,34.0
0.0,18.4,95.0,63.0
0.0,18.4,94.0,60.0
0.0,18.4,95.0,64.0
0.2,18.5,95.0,64.0
0.2,19.1,93.0,71.0
1.6,19.0,94.0,57.0
0.6,19.8,92.0,42.0
0.4,20.0,92.0,55.0
0.0,22.3,76.0,1.0
0.0,22.6,75.0,360.0
0.4,20.4,89.0,100.0
12.6,18.8,94.0,186.0
4.8,18.7,95.0,181.0
6.4,17.7,96.0,326.0
2.6,17.9,95.0,4.0
0.4,17.9,96.0,68.0
0.4,18.0,95.0,73.0
0.2,17.9,95.0,76.0
0.2,18.1,96.0,96.0
0.0,18.1,95.0,67.0
0.0,18.1,94.0,75.0
0.0,18.0,95.0,67.0
0.4,17.9,95.0,63.0
0.6,17.4,95.0,51.0
0.6,17.1,94.0,11.0
0.0,16.9,95.0,350.0
0.4,17.0,95.0,41.0
0.0,17.1,95.0,34.0
0.0,17.6,93.0,6.0
0.0,19.5,81.0,60.0
0.0,21.2,79.0,27.0
0.0,20.6,81.0,74.0
0.0,21.1,80.0,78.0
0.0,21.2,78.0,80.0
0.0,22.9,73.0,66.0
0.0,21.3,81.0,68.0
0.0,22.1,71.0,77.0
0.0,22.4,72.0,84.0
0.0,21.7,77.0,122.0
3.2,18.3,94.0,357.0
0.0,18.7,94.0,78.0
0.0,19.1,93.0,110.0
0.0,19.0,95.0,140.0
0.0,19.2,93.0,121.0
0.0,18.9,92.0,103.0
0.0,18.9,91.0,88.0
0.0,18.7,92.0,99.0
0.0,18.8,89.0,68.0
0.0,18.7,88.0,79.0
0.0,18.4,88.0,68.0
0.0,18.4,85.0,83.0
0.0,18.4,86.0,92.0
0.0,19.3,80.0,71.0
0.0,20.9,78.0,77.0
0.0,21.9,77.0,81.0
0.0,22.6,71.0,81.0
0.0,22.5,71.0,87.0
0.0,23.3,66.0,94.0
0.6,23.8,72.0,88.0
0.0,24.4,64.0,75.0
0.0,23.2,72.0,108.0
0.0,25.0,61.0,69.0
0.0,23.2,62.0,62.0
0.0,22.0,72.0,67.0
0.0,21.7,79.0,90.0
0.0,20.3,84.0,96.0
0.0,19.5,87.0,94.0
0.0,19.2,89.0,89.0
0.0,18.8,90.0,109.0
0.0,18.6,90.0,98.0
0.0,18.8,88.0,83.0
0.0,18.6,90.0,91.0
0.0,18.9,88.0,96.0
0.0,18.5,90.0,106.0
0.0,18.3,92.0,111.0
0.0,18.2,93.0,102.0
0.0,20.1,85.0,93.0
0.0,20.1,86.0,92.0
0.0,21.8,72.0,68.0
0.0,22.8,70.0,58.0
0.0,23.9,62.0,48.0
0.0,24.7,57.0,54.0
0.0,24.9,58.0,68.0
0.0,25.7,58.0,42.0
0.0,25.5,55.0,38.0
0.0,25.8,55.0,56.0
0.0,24.1,60.0,91.0
0.0,23.1,67.0,66.0
0.0,21.8,73.0,72.0
0.0,21.1,78.0,62.0
0.0,20.9,75.0,91.0
0.0,20.3,77.0,88.0
0.0,20.1,76.0,84.0
0.0,19.9,75.0,86.0
0.0,19.3,77.0,85.0
0.0,18.9,80.0,68.0
0.0,18.6,80.0,65.0
0.0,18.6,82.0,71.0
0.0,18.1,84.0,56.0
0.0,18.9,82.0,68.0
0.0,20.8,75.0,66.0
0.0,22.2,73.0,79.0
0.0,23.1,67.0,70.0
0.0,23.6,63.0,62.0
0.0,24.6,59.0,73.0
0.0,25.2,55.0,66.0
0.0,26.6,53.0,86.0
0.0,25.4,54.0,71.0
0.0,27.1,48.0,24.0
0.0,26.7,49.0,64.0
0.0,25.4,54.0,89.0
0.0,24.5,59.0,72.0
0.0,23.5,62.0,63.0
0.0,22.7,66.0,88.0
0.0,21.8,71.0,79.0
0.0,21.2,72.0,73.0
0.0,21.3,68.0,74.0
0.0,20.3,72.0,63.0
0.0,20.2,71.0,72.0
0.0,17.2,86.0,1.0
0.0,16.4,91.0,24.0
0.0,17.2,85.0,28.0
0.0,15.9,91.0,29.0
0.0,16.7,89.0,25.0
0.0,21.3,68.0,17.0
0.0,23.1,59.0,29.0
0.0,24.3,50.0,57.0
0.0,25.4,47.0,37.0
0.0,25.9,50.0,33.0
0.0,27.4,48.0,45.0
0.0,27.4,44.0,135.0
0.0,27.4,44.0,11.0
0.0,27.1,45.0,348.0
0.0,27.6,45.0,18.0
0.0,27.0,44.0,89.0
0.0,24.7,54.0,27.0
0.0,24.3,59.0,61.0
0.0,23.2,65.0,35.0
0.0,22.3,73.0,265.0
0.0,22.0,73.0,238.0
0.0,21.3,77.0,219.0
0.0,21.0,80.0,221.0
0.0,20.4,84.0,147.0
0.0,18.5,93.0,16.0
0.0,17.9,94.0,301.0
0.0,17.7,95.0,59.0
0.0,17.9,96.0,348.0
0.0,18.3,96.0,5.0
0.0,22.2,78.0,20.0
0.0,24.5,67.0,346.0
0.0,25.1,62.0,29.0
0.0,26.3,52.0,29.0
0.0,27.3,45.0,353.0
0.0,27.5,44.0,351.0
0.0,28.0,45.0,356.0
0.0,29.2,39.0,339.0
0.0,28.1,42.0,326.0
0.0,27.4,45.0,333.0
0.0,25.7,56.0,300.0
0.0,24.1,62.0,322.0
0.0,21.8,73.0,311.0
0.0,22.6,70.0,333.0
0.0,21.0,78.0,269.0
0.0,21.0,79.0,180.0
0.0,20.9,82.0,210.0
0.0,19.9,86.0,269.0
0.0,19.1,89.0,292.0
0.0,18.1,92.0,300.0
0.0,18.2,90.0,301.0
0.0,18.1,93.0,355.0
0.0,17.7,95.0,4.0
0.0,18.2,96.0,355.0
0.0,22.3,78.0,244.0
0.0,24.5,64.0,246.0
0.0,26.6,50.0,248.0
0.0,27.1,47.0,307.0
0.0,27.1,51.0,277.0
0.0,26.6,48.0,306.0
0.0,27.3,48.0,295.0
0.0,27.3,43.0,320.0
0.0,27.6,47.0,313.0
0.0,27.3,47.0,301.0
0.0,22.5,77.0,8.0
0.0,20.1,84.0,329.0
0.0,19.7,85.0,331.0
0.0,19.2,87.0,283.0
0.0,19.8,83.0,251.0
0.0,19.3,87.0,243.0
0.0,18.8,89.0,20.0
0.0,17.9,94.0,226.0
0.0,18.8,90.0,210.0
0.0,18.8,90.0,217.0
0.0,19.0,90.0,277.0
0.0,19.2,91.0,217.0
0.0,18.8,92.0,196.0
0.0,19.1,92.0,227.0
0.0,19.9,88.0,209.0
0.0,21.3,84.0,229.0
0.0,22.7,74.0,210.0
0.0,25.4,59.0,338.0
0.0,26.3,55.0,70.0
4.4,23.9,81.0,150.0
0.0,24.7,69.0,144.0
0.0,28.1,53.0,334.0
0.0,27.9,49.0,331.0
0.0,27.6,47.0,327.0
0.0,26.3,51.0,301.0
0.0,23.6,62.0,303.0
0.0,22.7,68.0,301.0
0.0,21.4,75.0,263.0
0.0,21.9,80.0,168.0
0.0,20.8,86.0,173.0
0.0,19.9,88.0,176.0
0.0,19.3,87.0,170.0
0.0,18.8,90.0,143.0
0.0,18.8,91.0,132.0
0.0,18.9,93.0,119.0
0.0,18.6,93.0,119.0
0.0,18.4,90.0,127.0
0.0,17.8,94.0,153.0
0.0,21.6,78.0,52.0
0.0,22.4,71.0,344.0
0.0,24.6,66.0,13.0
0.0,24.5,68.0,120.0
4.6,19.1,90.0,244.0
18.8,21.6,83.0,56.0
0.0,24.4,62.0,277.0
0.0,21.8,79.0,156.0
8.0,16.8,92.0,7.0
15.0,17.3,95.0,313.0
5.2,17.6,96.0,278.0
5.0,17.9,95.0,207.0
0.4,18.2,96.0,39.0
0.0,18.1,96.0,31.0
0.0,18.1,96.0,344.0
0.0,17.8,96.0,228.0
0.0,17.9,96.0,305.0
0.0,18.1,96.0,283.0
0.0,18.7,96.0,166.0
0.0,18.3,95.0,42.0
0.2,18.1,96.0,321.0
0.0,18.3,96.0,31.0
0.0,17.8,96.0,27.0
0.0,17.6,96.0,323.0
0.0,19.7,88.0,328.0
0.0,21.2,80.0,307.0
0.0,22.6,72.0,283.0
0.0,24.0,64.0,327.0
0.0,24.3,62.0,342.0
0.0,26.0,54.0,336.0
0.0,26.5,54.0,264.0
0.0,26.8,52.0,300.0
0.0,27.4,50.0,284.0
0.0,26.3,52.0,301.0
0.0,23.8,61.0,289.0
0.0,22.6,71.0,289.0
0.0,22.0,75.0,248.0
0.0,20.5,82.0,304.0
0.0,20.4,84.0,3.0
0.0,19.3,90.0,305.0
0.0,19.9,90.0,346.0
0.0,19.2,92.0,337.0
0.0,19.2,89.0,335.0
0.0,19.1,88.0,330.0
0.0,18.9,88.0,321.0
0.0,19.0,86.0,328.0
0.0,18.9,87.0,333.0
0.0,19.6,83.0,348.0
0.0,19.4,86.0,333.0
0.0,19.4,88.0,333.0
0.0,19.5,89.0,324.0
0.0,20.1,83.0,323.0
0.0,21.9,76.0,317.0
0.0,23.6,63.0,314.0
0.0,26.0,59.0,279.0
0.0,24.6,58.0,270.0
0.0,24.1,64.0,291.0
0.0,22.6,66.0,305.0
0.0,21.9,74.0,307.0
0.0,20.4,85.0,301.0
0.0,19.9,89.0,327.0
0.0,19.5,90.0,295.0
0.0,19.4,91.0,58.0
0.0,19.0,91.0,324.0
0.0,19.1,91.0,335.0
0.0,18.7,92.0,351.0
0.0,18.5,92.0,329.0
0.0,18.2,92.0,346.0
0.0,17.7,93.0,305.0
0.0,17.8,92.0,7.0
0.0,18.1,90.0,350.0
0.0,18.7,88.0,328.0
0.0,20.0,84.0,347.0
0.0,22.4,76.0,354.0
0.0,23.0,73.0,350.0
0.0,24.2,63.0,326.0
0.0,26.3,56.0,292.0
0.0,25.8,57.0,322.0
0.0,25.3,55.0,291.0
0.0,25.1,60.0,309.0
0.0,25.7,60.0,293.0
0.0,24.4,63.0,289.0
0.0,23.1,71.0,130.0
0.0,22.1,76.0,140.0
0.0,20.8,83.0,131.0
0.0,20.2,86.0,96.0
0.0,19.1,92.0,41.0
0.0,18.7,92.0,343.0
0.0,19.3,91.0,354.0
0.0,19.3,91.0,344.0
0.0,19.7,92.0,130.0
0.0,19.5,92.0,41.0
0.0,18.6,94.0,168.0
0.0,17.8,95.0,200.0
0.0,18.3,95.0,143.0
0.0,19.5,95.0,172.0
0.0,20.4,88.0,167.0
0.0,21.4,83.0,186.0
0.0,23.6,72.0,334.0
0.0,24.4,69.0,349.0
0.0,26.3,56.0,325.0
0.0,25.6,60.0,260.0
0.0,25.4,59.0,113.0
40.8,19.4,95.0,89.0
1.0,20.9,85.0,128.0
0.0,21.0,89.0,251.0
0.0,20.4,89.0,105.0
0.8,19.8,93.0,351.0
0.4,19.8,95.0,125.0
0.0,20.1,90.0,56.0
0.0,19.4,95.0,302.0
0.2,19.2,95.0,3.0
0.0,19.7,93.0,63.0
0.0,19.7,91.0,45.0
0.2,19.3,92.0,61.0
0.0,18.8,95.0,120.0
0.2,18.7,96.0,193.0
0.0,18.6,96.0,6.0
0.0,19.3,93.0,97.0
0.0,19.5,95.0,338.0
0.0,21.3,88.0,277.0
0.0,23.5,69.0,53.0
0.0,24.3,66.0,41.0
0.0,26.0,60.0,61.0
0.0,26.0,56.0,104.0
1.2,22.7,83.0,92.0
0.0,26.0,52.0,112.0
0.0,26.9,47.0,71.0
0.0,25.1,61.0,116.0
0.0,24.2,67.0,167.0
0.0,23.9,65.0,114.0
0.0,23.2,68.0,115.0
0.0,21.5,80.0,3.0
0.0,21.9,77.0,11.0
0.0,21.2,84.0,306.0
0.0,20.1,89.0,273.0
0.0,19.7,91.0,269.0
0.0,19.8,92.0,148.0
0.0,19.5,92.0,161.0
0.0,19.2,94.0,93.0
0.0,19.3,93.0,175.0
0.0,19.0,93.0,178.0
0.0,18.8,94.0,120.0
0.0,19.7,91.0,115.0
0.0,20.6,87.0,144.0
0.0,22.2,74.0,141.0
0.0,23.7,68.0,95.0
0.0,24.4,63.0,72.0
0.0,25.7,56.0,65.0
0.0,25.2,63.0,12.0
0.0,25.7,57.0,348.0
0.0,27.5,50.0,92.0
0.0,22.8,72.0,352.0
0.0,22.5,71.0,280.0
0.0,20.4,85.0,232.0
18.2,18.5,96.0,301.0
5.8,18.5,96.0,265.0
5.6,18.6,96.0,260.0
1.8,18.6,95.0,217.0
0.2,18.4,96.0,185.0
0.2,18.0,95.0,176.0
0.0,17.9,96.0,175.0
0.0,17.9,96.0,138.0
0.0,17.7,96.0,313.0
0.0,17.8,96.0,302.0
0.0,17.8,96.0,326.0
0.0,17.8,97.0,254.0
0.0,18.6,96.0,31.0
0.0,20.4,87.0,125.0
0.0,21.9,78.0,98.0
0.0,23.4,65.0,77.0
0.0,24.4,64.0,58.0
0.0,25.2,60.0,56.0
0.0,25.1,58.0,31.0
0.0,25.5,57.0,356.0
0.0,24.9,60.0,1.0
15.8,19.3,89.0,94.0
0.4,20.4,88.0,128.0
0.2,20.5,88.0,17.0
0.0,20.2,87.0,44.0
0.0,20.0,83.0,46.0
0.0,19.4,88.0,7.0
0.0,19.8,91.0,70.0
0.0,19.3,91.0,321.0
0.0,19.6,86.0,310.0
0.0,19.3,89.0,294.0
0.0,19.6,89.0,311.0
0.0,19.1,90.0,342.0
0.0,19.0,93.0,333.0
0.0,18.7,93.0,327.0
0.0,18.3,93.0,352.0
0.0,18.5,92.0,350.0
0.2,19.5,88.0,8.0
0.0,20.9,79.0,26.0
0.0,22.0,74.0,58.0
0.0,22.9,71.0,28.0
0.0,23.6,68.0,69.0
0.0,24.7,63.0,74.0
0.0,24.4,62.0,52.0
0.0,24.3,63.0,74.0
0.0,24.4,60.0,138.0
0.0,23.8,69.0,158.0
0.0,23.0,72.0,134.0
0.0,22.1,78.0,119.0
0.0,21.4,80.0,77.0
0.0,21.5,81.0,53.0
0.0,21.4,80.0,61.0
0.0,20.8,84.0,17.0
0.0,20.6,84.0,62.0
0.0,20.5,85.0,70.0
0.0,20.1,88.0,77.0
0.0,19.1,91.0,348.0
0.0,19.3,92.0,360.0
0.0,19.5,92.0,317.0
0.0,19.4,90.0,293.0
0.0,19.7,93.0,267.0
0.0,21.3,80.0,153.0
0.0,22.4,67.0,88.0
0.0,23.1,66.0,58.0
0.0,22.7,66.0,99.0
0.0,21.3,78.0,89.0
0.0,22.1,75.0,80.0
0.0,23.1,69.0,173.0
0.0,24.1,63.0,50.0
0.0,24.1,58.0,22.0
0.0,22.8,70.0,130.0
0.0,22.0,74.0,126.0
0.0,20.9,81.0,20.0
0.0,20.1,85.0,350.0
0.0,20.3,82.0,325.0
0.0,20.0,84.0,325.0
0.0,19.8,83.0,332.0
0.0,19.1,85.0,353.0
0.0,18.4,88.0,22.0
0.0,18.8,91.0,154.0
0.0,19.1,89.0,23.0
0.0,19.1,89.0,5.0
0.0,19.0,85.0,104.0
0.0,18.1,92.0,146.0
0.0,20.6,77.0,69.0
0.0,21.0,75.0,86.0
0.0,21.2,72.0,73.0
0.0,22.5,66.0,73.0
0.0,24.0,59.0,32.0
0.0,24.1,62.0,26.0
0.0,25.7,54.0,41.0
0.0,25.9,55.0,79.0
0.0,25.8,55.0,77.0
0.0,26.9,51.0,74.0
0.0,23.3,67.0,81.0
0.0,21.1,79.0,352.0
0.0,19.9,84.0,327.0
0.0,20.2,84.0,270.0
0.0,19.3,90.0,113.0
0.0,18.8,91.0,139.0
